n;cover time
1150;417496
1150;914058
1150;1166796
1150;500915
1150;1820889
1150;540330
1150;3019000
1150;656949
1150;1860326
1150;588726
1150;1669272
1150;2290772
1150;4576306
1150;816891
1150;884092
1150;973273
1150;3301820
1150;1330325
1150;1636718
1150;668158
1150;1725717
1150;656320
1150;1388746
1150;946680
1150;2617052
1150;3648208
1150;1083286
1150;2447223
1150;4028513
1150;1458910
1150;2131651
1150;1360475
1150;624974
1150;1707487
1150;1006249
1150;1456900
1150;381298
1150;1338384
1150;1494446
1150;881104
1150;1964244
1150;1070939
1150;1816791
1150;480388
1150;854273
1150;1916026
1150;1679068
1150;731359
1150;426031
1150;1690859
1150;1092619
1150;1714658
1150;1438459
1150;814684
1150;2823773
1150;4312795
1150;2687719
1150;1389831
1150;994513
1150;1941901
1150;799481
1150;787656
1150;1337391
1150;1429004
1150;3414165
1150;5226472
1150;639556
1150;4043012
1150;1185542
1150;1339934
1150;843800
1150;2661269
1150;1441286
1150;1326087
1150;872201
1150;1432753
1150;2702938
1150;1327621
1150;2727998
1150;4711384
1150;2338504
1150;746770
1150;3840472
1150;415181
1150;1980645
1150;1109353
1150;1934314
1200;1887950
1200;548404
1200;2197311
1200;482326
1200;2938209
1200;909793
1200;1938110
1200;604916
1200;2067037
1200;2350225
1200;977105
1200;4980585
1200;1267992
1200;1356377
1200;907716
1200;1220295
1200;1288046
1200;3062496
1200;2200911
1200;1304795
1200;2175765
1200;2850570
1200;3448612
1200;1389808
1200;3287427
1200;1039351
1200;8256207
1200;593126
1200;3037656
1200;2005264
1200;513221
1200;1105154
1200;701689
1200;1847724
1200;1070583
1200;1417671
1200;3157119
1200;2367330
1200;502838
1200;1133235
1200;711813
1200;1958538
1200;2256561
1200;1142398
1200;1794466
1200;2345552
1200;4359866
1200;856574
1200;644897
1200;335736
1200;1494039
1200;1086169
1200;701579
1200;1080467
1200;1521843
1200;1489388
1200;970861
1200;568558
1200;1400749
1200;6603282
1200;624855
1200;1156017
1200;2768869
1200;2365773
1200;845513
1200;4747272
1200;1198329
1200;4022191
1200;1534283
1200;1409961
1200;2304505
1200;645866
1200;3151610
1200;896536
1200;535667
1200;1175698
1200;4239048
1200;1434973
1200;4490350
1200;2319448
1200;2308208
1200;875353
1200;277665
1200;774830
1200;1941073
1200;3647161
1200;739324
1200;731630
1200;758042
1200;1422613
1200;1396754
1200;616748
1200;995424
1200;1543523
1200;4160296
1200;1073708
1200;1310493
1200;966011
1200;1361840
1200;1824368
1250;2923313
1250;2253991
1250;398279
1250;757903
1250;2174777
1250;1203264
1250;545449
1250;1055885
1250;298823
1250;1957783
1250;835755
1250;1195640
1250;713462
1250;5598065
1250;1506669
1250;6116115
1250;1690541
1250;3037139
1250;1363673
1250;2813344
1250;1466406
1250;1654985
1250;1470220
1250;2294628
1250;3548240
1250;1403175
1250;1333000
1250;2269823
1250;2355392
1250;1889563
1250;1166416
1250;858581
1250;818906
1250;1252756
1250;4027231
1250;1193650
1250;2163232
1250;499161
1250;2843404
1250;791190
1250;2025182
1250;1264173
1250;395253
1250;834877
1250;1603876
1250;2413979
1250;942729
1250;2274478
1250;5197339
1250;2245801
1250;3134555
1250;635019
1250;1127713
1250;820568
1250;1157537
1250;1823548
1250;2350423
1250;1032093
1250;2042039
1250;2207940
1250;850875
1250;1935074
1250;1032154
1250;1981877
1250;1955169
1250;3297908
1250;2673220
1250;2161223
1250;643380
1250;4160433
1250;2282389
1250;3230487
1250;10690678
1250;3124271
1250;1531202
1250;1006613
1250;3433872
1250;1192290
1250;2105836
1250;5098301
1250;2382233
1250;654458
1250;969343
1250;438908
1250;1163385
1250;1308880
1250;2777357
1250;2567993
1250;1002384
1250;1287085
1250;2937178
1250;1792429
1250;1988582
1250;2606779
1250;965525
1250;1040188
1250;1033710
1250;5493305
1250;2212610
1250;2070775
1300;1632170
1300;785728
1300;4574033
1300;448130
1300;718909
1300;2650498
1300;11096786
1300;1542784
1300;2273571
1300;3388049
1300;705304
1300;3210425
1300;2324697
1300;782817
1300;2074588
1300;604839
1300;2031396
1300;891987
1300;5566386
1300;1113037
1300;1829361
1300;1270532
1300;2800167
1300;955772
1300;2132664
1300;1405032
1300;4179985
1300;1830591
1300;2134018
1300;1516440
1300;1917544
1300;2009381
1300;3024334
1300;626410
1300;1709710
1300;1440029
1300;1572692
1300;4099670
1300;402066
1300;1792980
1300;3422593
1300;2133996
1300;3161281
1300;5585956
1300;4350842
1300;435614
1300;469814
1300;978132
1300;7302390
1300;2673681
1300;2736397
1300;1199481
1300;1653989
1300;877974
1300;1415338
1300;2336684
1300;1711011
1300;2239453
1300;1014788
1300;1496102
1300;6388207
1300;1127801
1300;3720482
1300;2807684
1300;2987414
1300;2695571
1300;1512552
1300;1913526
1300;2056878
1300;1519671
1300;972118
1300;3521561
1300;1560761
1300;1428258
1300;821743
1300;1786110
1300;3947718
1300;1943278
1300;2417404
1300;3038425
1300;3311291
1300;3175353
1300;3831807
1300;5980296
1300;2004709
1300;2618357
1300;1389959
1300;2781957
1300;3519776
1300;1349836
1300;1489829
1300;1916733
1300;3833255
1300;3617574
1300;695686
1300;2826922
1300;1596287
1300;4792359
1300;972844
1300;1024565
1350;2181211
1350;1364602
1350;4751542
1350;2535066
1350;1529246
1350;782878
1350;1977209
1350;2727450
1350;1379204
1350;1234433
1350;3002362
1350;1313330
1350;3581045
1350;3498862
1350;1823803
