n;cover time
1250;962207
1250;2245649
1250;471847
1250;785599
1250;302171
1250;5178797
1250;2468675
1250;1508919
1250;1022527
1250;773411
1250;2546947
1250;601873
1250;1824849
1250;1217227
1250;2118759
1250;1229693
1250;2744165
1250;2494839
1250;1145413
1250;156429
1250;2029743
1250;1250213
1250;4201123
1250;529923
1250;593069
1250;2018565
1250;314577
1250;921709
1250;390955
1250;3011719
1250;916127
1250;1377915
1300;573261
1300;3467861
1300;493495
1300;866919
1300;402743
1300;594465
1300;1249633
1300;606197
1300;199521
1300;1762639
1300;1041299
1300;712111
1300;3485743
1300;1145419
1300;6130565
1300;1527977
1300;2676955
1300;2400001
1300;1904027
1300;830311
1300;427965
1300;957313
1300;3343653
1300;1016241
1300;928427
1300;857243
1300;939217
1300;1754743
1300;1509255
1300;2319639
1300;1644345
1300;4604723
1300;1277819
1300;1123397
1300;2275595
1300;908703
1300;580885
1300;2807277
1300;3282787
1300;1290801
1300;1167631
1300;857497
1300;904747
1300;1917241
1300;2139577
1300;899095
1300;348039
1300;2080913
1300;1787629
1300;603609
1300;2282111
1300;499033
1300;1588941
1300;1261797
1300;1186923
1300;2866989
1300;571493
1300;205369
1300;2301999
1300;629849
1300;2260003
1300;774577
1300;2741231
1300;1628477
1300;996609
1300;1510845
1300;1688039
1300;378479
1300;573121
1300;1971409
1300;418241
1300;506715
1300;6145953
1300;375221
1300;3392031
1300;814133
1300;693917
1300;514533
1300;621369
1300;553749
1300;2260773
1300;7587043
1300;6162563
1300;856999
1300;2603685
1300;1420165
1300;2649367
1300;4652241
1300;336199
1300;427149
1300;1662947
1300;5607967
1300;3626529
1300;221809
1300;1061337
1300;973739
1300;1324347
1300;1289775
1300;1059053
1300;268119
1350;5686015
1350;2530481
1350;509161
1350;789071
1350;951833
1350;543809
1350;2583147
1350;1950367
1350;2195789
1350;467757
1350;1732963
1350;7801901
1350;1027063
1350;836601
1350;651269
1350;1611569
1350;361017
1350;477031
1350;2601367
1350;4388343
1350;984479
1350;591825
1350;1104011
1350;1190251
