n	czas	liczbaPorównań
2000	60298	4000000
2000	62550	4000000
2000	60713	4000000
2000	63002	4000000
2000	59313	4000000
2000	59727	4000000
2000	59770	4000000
2000	60543	4000000
2000	60827	4000000
2000	60663	4000000
2000	58781	4000000
2000	60441	4000000
2000	61497	4000000
2000	61099	4000000
2000	62499	4000000
2000	62398	4000000
2000	60722	4000000
2000	61061	4000000
2000	62292	4000000
2000	59722	4000000
2000	63649	4000000
2000	61270	4000000
2000	61778	4000000
2000	60095	4000000
2000	59667	4000000
2000	60304	4000000
2000	62575	4000000
2000	60889	4000000
2000	60917	4000000
2000	61666	4000000
2000	58692	4000000
2000	60266	4000000
2000	59015	4000000
2000	59879	4000000
2000	64116	4000000
2000	62450	4000000
2000	61398	4000000
2000	61897	4000000
2000	61599	4000000
2000	61627	4000000
2000	61812	4000000
2000	61576	4000000
2000	61448	4000000
2000	61297	4000000
2000	60479	4000000
2000	60398	4000000
2000	60928	4000000
2000	61724	4000000
2000	62280	4000000
2000	62931	4000000
2000	61761	4000000
2000	60703	4000000
2000	60663	4000000
2000	60396	4000000
2000	61091	4000000
2000	62641	4000000
2000	61552	4000000
2000	61510	4000000
2000	62408	4000000
2000	60911	4000000
2000	62508	4000000
2000	61717	4000000
2000	61434	4000000
2000	58936	4000000
2000	60955	4000000
2000	60869	4000000
2000	62228	4000000
2000	60674	4000000
2000	60047	4000000
2000	61390	4000000
2000	63251	4000000
2000	61890	4000000
2000	62522	4000000
2000	59934	4000000
2000	60783	4000000
2000	62377	4000000
2000	60035	4000000
2000	61800	4000000
2000	61847	4000000
2000	61772	4000000
2000	61725	4000000
2000	61761	4000000
2000	61821	4000000
2000	61651	4000000
2000	61543	4000000
2000	62986	4000000
2000	61333	4000000
2000	63601	4000000
2000	60154	4000000
2000	61172	4000000
2000	60582	4000000
2000	61418	4000000
2000	63135	4000000
2000	62210	4000000
2000	63065	4000000
2000	60921	4000000
2000	61034	4000000
2000	61772	4000000
2000	61910	4000000
2000	61297	4000000
2000	59199	4000000
2000	60702	4000000
2000	62812	4000000
2000	60307	4000000
2000	61060	4000000
2000	61044	4000000
2000	62710	4000000
2000	61002	4000000
2000	62001	4000000
2000	58372	4000000
2000	64204	4000000
2000	62233	4000000
2000	61627	4000000
2000	62481	4000000
2000	61833	4000000
2000	61576	4000000
2000	60746	4000000
2000	60910	4000000
2000	61396	4000000
2000	60607	4000000
2000	61630	4000000
2000	62081	4000000
2000	62121	4000000
2000	62405	4000000
2000	62121	4000000
2000	60438	4000000
2000	60934	4000000
2000	62148	4000000
2000	60807	4000000
2000	62271	4000000
2000	60537	4000000
2000	62321	4000000
2000	60391	4000000
2000	60751	4000000
2000	61956	4000000
2000	60791	4000000
2000	60373	4000000
2000	60992	4000000
2000	62324	4000000
2000	60812	4000000
2000	61664	4000000
2000	62163	4000000
2000	63077	4000000
2000	61428	4000000
2000	61573	4000000
2000	61142	4000000
2000	60785	4000000
2000	60878	4000000
2000	61168	4000000
2000	61590	4000000
2000	59443	4000000
2000	63098	4000000
2000	59271	4000000
2000	59821	4000000
2000	62020	4000000
2000	60417	4000000
2000	59923	4000000
2000	60318	4000000
2000	59608	4000000
2000	60129	4000000
2000	60473	4000000
2000	61213	4000000
2000	63031	4000000
2000	59875	4000000
2000	62612	4000000
2000	59414	4000000
2000	62403	4000000
2000	60325	4000000
2000	60172	4000000
2000	60025	4000000
2000	63702	4000000
2000	60075	4000000
2000	60619	4000000
2000	63088	4000000
2000	61823	4000000
2000	58960	4000000
2000	60983	4000000
2000	60800	4000000
2000	59359	4000000
2000	62150	4000000
2000	59759	4000000
2000	60905	4000000
2000	61467	4000000
2000	59611	4000000
2000	62305	4000000
2000	59365	4000000
2000	62899	4000000
2000	59812	4000000
2000	62915	4000000
2000	59783	4000000
2000	60331	4000000
2000	60543	4000000
2000	60674	4000000
2000	61490	4000000
2000	59921	4000000
2000	60181	4000000
2000	60412	4000000
2000	61713	4000000
2000	59913	4000000
2000	60349	4000000
2000	61243	4000000
2000	60994	4000000
2000	59919	4000000
2000	60740	4000000
2000	61724	4000000
2000	62627	4000000
2000	62802	4000000
2000	62140	4000000
2000	61306	4000000
2000	62355	4000000
2000	61150	4000000
2000	62724	4000000
2000	61201	4000000
2000	60324	4000000
2000	62464	4000000
2000	60623	4000000
2000	61498	4000000
2000	60739	4000000
2000	62776	4000000
2000	63239	4000000
2000	61370	4000000
2000	60607	4000000
2000	62382	4000000
2000	61061	4000000
2000	60974	4000000
2000	60963	4000000
2000	59987	4000000
2000	61462	4000000
2000	60766	4000000
2000	61099	4000000
2000	60585	4000000
2000	59903	4000000
2000	60797	4000000
2000	61174	4000000
2000	61439	4000000
2000	61554	4000000
2000	60416	4000000
2000	62919	4000000
2000	61693	4000000
2000	62458	4000000
2000	61535	4000000
2000	62393	4000000
2000	62079	4000000
2000	62105	4000000
2000	63221	4000000
2000	61064	4000000
2000	60973	4000000
2000	63778	4000000
2000	62500	4000000
2000	61554	4000000
2000	61587	4000000
2000	61826	4000000
2000	62655	4000000
2000	61456	4000000
2000	62878	4000000
2000	60063	4000000
2000	60049	4000000
2000	61029	4000000
2000	60940	4000000
2000	60194	4000000
2000	60943	4000000
2000	63185	4000000
2000	60811	4000000
2000	61470	4000000
2000	62072	4000000
2000	61031	4000000
2000	60505	4000000
2000	60992	4000000
2000	62351	4000000
2000	60282	4000000
2000	61289	4000000
2000	60198	4000000
2000	62554	4000000
2000	62169	4000000
2000	63914	4000000
2000	62121	4000000
2000	62419	4000000
2000	62343	4000000
2000	61394	4000000
2000	60777	4000000
2000	61092	4000000
2000	60588	4000000
2000	63204	4000000
2000	60916	4000000
2000	60843	4000000
2000	58580	4000000
2000	60569	4000000
2000	61672	4000000
2000	61667	4000000
2000	60037	4000000
2000	61617	4000000
2000	62479	4000000
2000	60097	4000000
2000	62087	4000000
2000	59525	4000000
2000	60877	4000000
2000	59581	4000000
2000	62974	4000000
2000	60183	4000000
2000	62012	4000000
2000	60927	4000000
2000	58457	4000000
2000	61235	4000000
2000	63248	4000000
2000	62040	4000000
2000	60317	4000000
2000	61168	4000000
2000	63633	4000000
2000	60226	4000000
2000	59663	4000000
2000	60720	4000000
2000	60052	4000000
2000	61369	4000000
2000	61828	4000000
2000	61057	4000000
2000	59442	4000000
2000	61951	4000000
2000	63285	4000000
2000	63050	4000000
2000	61358	4000000
2000	59533	4000000
2000	60896	4000000
2000	61937	4000000
2000	61308	4000000
2000	62135	4000000
2000	63251	4000000
2000	60871	4000000
2000	63222	4000000
2000	59601	4000000
2000	59974	4000000
2000	59110	4000000
2000	62025	4000000
2000	59895	4000000
2000	61327	4000000
2000	60083	4000000
2000	61109	4000000
2000	59599	4000000
2000	60318	4000000
2000	58964	4000000
2000	61403	4000000
2000	63718	4000000
2000	60733	4000000
2000	60869	4000000
2000	60646	4000000
2000	63371	4000000
2000	60815	4000000
2000	61249	4000000
2000	59516	4000000
2000	59798	4000000
2000	59815	4000000
2000	60546	4000000
2000	60267	4000000
2000	61304	4000000
2000	59848	4000000
2000	61877	4000000
2000	60993	4000000
2000	62238	4000000
2000	61967	4000000
2000	61770	4000000
2000	61015	4000000
2000	60841	4000000
2000	60773	4000000
2000	62709	4000000
2000	60757	4000000
2000	61781	4000000
2000	59056	4000000
2000	61642	4000000
2000	61029	4000000
2000	61295	4000000
2000	63371	4000000
2000	63018	4000000
2000	61466	4000000
2000	59798	4000000
2000	62332	4000000
2000	61266	4000000
2000	60913	4000000
2000	60309	4000000
2000	60363	4000000
2000	63000	4000000
2000	61546	4000000
2000	60551	4000000
2000	63951	4000000
2000	60291	4000000
2000	62223	4000000
2000	61115	4000000
2000	61904	4000000
2000	62569	4000000
2000	62156	4000000
2000	59789	4000000
2000	60484	4000000
2000	60714	4000000
2000	60972	4000000
2000	59473	4000000
2000	61731	4000000
2000	62348	4000000
2000	60633	4000000
2000	59905	4000000
2000	60324	4000000
2000	60363	4000000
2000	60498	4000000
2000	60651	4000000
2000	59726	4000000
2000	60507	4000000
2000	60962	4000000
2000	61591	4000000
2000	60993	4000000
2000	60519	4000000
2000	62626	4000000
2000	60874	4000000
2000	62735	4000000
2000	62297	4000000
2000	61796	4000000
2000	61325	4000000
2000	62451	4000000
2000	61736	4000000
2000	58602	4000000
2000	61032	4000000
2000	60970	4000000
2000	62868	4000000
2000	60857	4000000
2000	61741	4000000
2000	59369	4000000
2000	60765	4000000
2000	61908	4000000
2000	61534	4000000
2000	61999	4000000
2000	62410	4000000
2000	60111	4000000
2000	59562	4000000
2000	62477	4000000
2000	61736	4000000
2000	62382	4000000
2000	60995	4000000
2000	59639	4000000
2000	61436	4000000
2000	60286	4000000
2000	62440	4000000
2000	62780	4000000
2000	61712	4000000
2000	61341	4000000
2000	62652	4000000
2000	60924	4000000
2000	60735	4000000
2000	60686	4000000
2000	62195	4000000
2000	61169	4000000
2000	61369	4000000
2000	61976	4000000
2000	61542	4000000
2000	60157	4000000
2000	61240	4000000
2000	60417	4000000
2000	61221	4000000
2000	61155	4000000
2000	61748	4000000
2000	61749	4000000
2000	61289	4000000
2000	60837	4000000
2000	59335	4000000
2000	61036	4000000
2000	60745	4000000
2000	60717	4000000
2000	62303	4000000
2000	59168	4000000
2000	61955	4000000
2000	59080	4000000
2000	62464	4000000
2000	61131	4000000
2000	60494	4000000
2000	60658	4000000
2000	60357	4000000
2000	60731	4000000
2000	61197	4000000
2000	60576	4000000
2000	60606	4000000
2000	60006	4000000
2000	62560	4000000
2000	61518	4000000
2000	59920	4000000
2000	61993	4000000
2000	63724	4000000
2000	62252	4000000
2000	61552	4000000
2000	62370	4000000
2000	60424	4000000
2000	64307	4000000
2000	60987	4000000
2000	60701	4000000
2000	61763	4000000
2000	62095	4000000
2000	63323	4000000
2000	61426	4000000
2000	61699	4000000
2000	61101	4000000
2000	63889	4000000
2000	63408	4000000
2000	61486	4000000
2000	62507	4000000
2000	60377	4000000
2000	60586	4000000
2000	61506	4000000
2000	61078	4000000
2000	61020	4000000
2000	63232	4000000
2000	59394	4000000
2000	60599	4000000
2000	60476	4000000
2000	62063	4000000
2000	61372	4000000
2000	61005	4000000
2000	61865	4000000
2000	60511	4000000
2000	61268	4000000
2000	60066	4000000
2000	61458	4000000
2000	59630	4000000
2000	59373	4000000
2000	59851	4000000
2000	60164	4000000
2000	61407	4000000
2000	59877	4000000
2000	59883	4000000
2000	60152	4000000
2000	61625	4000000
2000	61057	4000000
2000	60909	4000000
2000	63629	4000000
2000	59565	4000000
2000	61695	4000000
2000	60860	4000000
2000	61591	4000000
2000	59090	4000000
2000	60426	4000000
2000	60897	4000000
2000	60678	4000000
2000	61216	4000000
2000	60892	4000000
2000	60161	4000000
2000	63571	4000000
2000	59550	4000000
2000	62203	4000000
2000	61360	4000000
2000	61813	4000000
2000	60895	4000000
2000	63094	4000000
2000	63305	4000000
2000	60251	4000000
2000	60443	4000000
2000	61660	4000000
2000	60115	4000000
2000	61258	4000000
2000	63600	4000000
2000	61582	4000000
2000	60764	4000000
2000	59806	4000000
2000	58847	4000000
2000	60911	4000000
2000	60289	4000000
2000	59200	4000000
2000	61046	4000000
2000	60882	4000000
2000	59437	4000000
2000	61267	4000000
2000	59289	4000000
2000	60186	4000000
2000	61004	4000000
2000	58845	4000000
2000	60940	4000000
2000	61167	4000000
2000	61750	4000000
2000	59825	4000000
2000	60826	4000000
2000	59712	4000000
2000	61748	4000000
2000	61142	4000000
2000	64690	4000000
2000	59624	4000000
2000	62950	4000000
2000	60924	4000000
2000	61158	4000000
2000	62639	4000000
2000	61458	4000000
2000	63789	4000000
2000	60780	4000000
2000	59160	4000000
2000	62025	4000000
2000	60688	4000000
2000	62108	4000000
2000	63467	4000000
2000	61487	4000000
2000	62340	4000000
2000	62052	4000000
2000	60323	4000000
2000	61865	4000000
2000	61081	4000000
2000	61291	4000000
2000	61525	4000000
2000	61277	4000000
2000	59567	4000000
2000	62366	4000000
2000	60240	4000000
2000	61320	4000000
2000	60844	4000000
2000	60322	4000000
2000	60867	4000000
2000	59544	4000000
2000	60959	4000000
2000	62413	4000000
2000	62640	4000000
2000	61044	4000000
2000	61571	4000000
2000	61774	4000000
2000	60166	4000000
2000	63555	4000000
2000	60282	4000000
2000	61627	4000000
2000	60652	4000000
2000	60909	4000000
2000	61424	4000000
2000	60628	4000000
2000	61351	4000000
2000	63825	4000000
2000	60699	4000000
2000	60285	4000000
2000	59365	4000000
2000	61665	4000000
2000	59528	4000000
2000	61267	4000000
2000	60916	4000000
2000	61543	4000000
2000	61020	4000000
2000	63005	4000000
2000	61092	4000000
2000	59915	4000000
2000	60057	4000000
2000	61661	4000000
2000	61237	4000000
2000	62242	4000000
2000	60458	4000000
2000	63712	4000000
2000	61122	4000000
2000	61838	4000000
2000	60364	4000000
2000	61325	4000000
2000	63045	4000000
2000	63607	4000000
2000	61335	4000000
2000	61014	4000000
2000	61679	4000000
2000	62843	4000000
2000	61251	4000000
2000	60755	4000000
2000	62525	4000000
2000	60584	4000000
2000	61866	4000000
2000	60839	4000000
2000	61985	4000000
2000	62113	4000000
2000	62068	4000000
2000	61386	4000000
2000	59812	4000000
2000	59789	4000000
2000	60194	4000000
2000	60418	4000000
2000	62211	4000000
2000	62527	4000000
2000	62720	4000000
2000	63046	4000000
2000	60776	4000000
2000	61965	4000000
2000	59789	4000000
2000	60983	4000000
2000	61005	4000000
2000	61133	4000000
2000	63227	4000000
2000	60563	4000000
2000	60889	4000000
2000	60305	4000000
2000	61136	4000000
2000	60620	4000000
2000	61827	4000000
2000	60654	4000000
2000	61962	4000000
2000	61073	4000000
2000	62104	4000000
2000	62334	4000000
2000	59869	4000000
2000	60719	4000000
2000	61242	4000000
2000	62289	4000000
2000	65119	4000000
2000	64003	4000000
2000	62470	4000000
2000	61308	4000000
2000	61004	4000000
2000	62015	4000000
2000	64455	4000000
2000	62504	4000000
2000	61309	4000000
2000	64236	4000000
2000	61194	4000000
2000	61989	4000000
2000	62528	4000000
2000	63396	4000000
2000	61385	4000000
2000	60695	4000000
2000	61174	4000000
2000	59715	4000000
2000	60336	4000000
2000	62070	4000000
2000	60681	4000000
2000	62905	4000000
2000	61076	4000000
2000	60430	4000000
2000	61500	4000000
2000	59785	4000000
2000	60358	4000000
2000	61403	4000000
2000	60494	4000000
2000	61378	4000000
2000	61422	4000000
2000	60368	4000000
2000	61729	4000000
2000	61665	4000000
2000	60281	4000000
2000	60999	4000000
2000	61648	4000000
2000	60536	4000000
2000	60248	4000000
2000	60894	4000000
2000	62290	4000000
2000	61573	4000000
2000	61609	4000000
2000	62874	4000000
2000	62292	4000000
2000	60523	4000000
2000	61325	4000000
2000	62948	4000000
2000	61354	4000000
2000	61538	4000000
2000	61724	4000000
2000	61328	4000000
2000	62812	4000000
2000	60871	4000000
2000	62885	4000000
2000	61142	4000000
2000	60621	4000000
2000	61128	4000000
2000	61801	4000000
2000	60738	4000000
2000	61523	4000000
2000	60017	4000000
2000	62427	4000000
2000	61352	4000000
2000	60261	4000000
2000	61807	4000000
2000	60433	4000000
2000	60479	4000000
2000	60893	4000000
2000	62406	4000000
2000	61500	4000000
2000	61018	4000000
2000	60501	4000000
2000	58535	4000000
2000	61355	4000000
2000	63068	4000000
2000	61141	4000000
2000	60636	4000000
2000	62164	4000000
2000	61784	4000000
2000	60978	4000000
2000	61169	4000000
2000	60613	4000000
2000	63186	4000000
2000	60364	4000000
2000	61404	4000000
2000	60961	4000000
2000	61881	4000000
2000	59374	4000000
2000	60924	4000000
2000	60910	4000000
2000	60288	4000000
2000	60075	4000000
2000	61147	4000000
2000	61646	4000000
2000	60339	4000000
2000	60826	4000000
2000	62381	4000000
2000	60484	4000000
2000	60505	4000000
2000	58359	4000000
2000	63097	4000000
2000	60879	4000000
2000	59569	4000000
2000	60389	4000000
2000	58077	4000000
2000	60687	4000000
2000	60765	4000000
2000	61668	4000000
2000	60073	4000000
2000	62590	4000000
2000	61056	4000000
2000	60573	4000000
2000	61370	4000000
2000	61190	4000000
2000	59833	4000000
2000	60896	4000000
2000	59516	4000000
2000	60645	4000000
2000	60116	4000000
2000	60686	4000000
2000	60637	4000000
2000	60211	4000000
2000	61141	4000000
2000	60547	4000000
2000	60780	4000000
2000	61401	4000000
2000	60150	4000000
2000	59893	4000000
2000	60204	4000000
2000	63772	4000000
2000	58694	4000000
2000	61776	4000000
2000	60183	4000000
2000	59751	4000000
2000	60586	4000000
2000	59756	4000000
2000	60859	4000000
2000	60912	4000000
2000	61850	4000000
2000	62811	4000000
2000	59757	4000000
2000	59974	4000000
2000	60864	4000000
2000	58453	4000000
2000	60105	4000000
2000	61011	4000000
2000	62688	4000000
2000	58969	4000000
2000	60250	4000000
2000	61900	4000000
2000	61446	4000000
2000	60255	4000000
2000	62325	4000000
2000	59498	4000000
2000	62791	4000000
2000	60926	4000000
2000	60854	4000000
2000	62709	4000000
2000	63922	4000000
2000	62652	4000000
2000	58978	4000000
2000	62363	4000000
2000	61329	4000000
2000	59932	4000000
2000	60365	4000000
2000	60848	4000000
2000	62594	4000000
2000	61674	4000000
2000	62397	4000000
2000	62807	4000000
2000	61749	4000000
2000	61100	4000000
2000	61435	4000000
2000	63074	4000000
2000	59837	4000000
2000	60989	4000000
2000	61644	4000000
2000	61536	4000000
2000	61869	4000000
2000	63936	4000000
2000	63713	4000000
2000	61636	4000000
2000	61563	4000000
2000	60556	4000000
2000	60401	4000000
2000	60429	4000000
2000	60631	4000000
2000	61396	4000000
2000	60398	4000000
2000	61030	4000000
2000	61307	4000000
2000	61120	4000000
2000	60158	4000000
2000	61583	4000000
2000	61668	4000000
2000	63038	4000000
2000	61289	4000000
2000	62142	4000000
2000	60908	4000000
2000	62341	4000000
2000	61861	4000000
2000	62903	4000000
2000	61712	4000000
2000	62605	4000000
2000	60972	4000000
2000	61477	4000000
2000	61992	4000000
2000	63915	4000000
2000	62631	4000000
2000	62666	4000000
2000	60378	4000000
2000	60444	4000000
2000	61529	4000000
2000	60629	4000000
2000	63060	4000000
2000	61319	4000000
2000	60706	4000000
2000	62668	4000000
2000	59899	4000000
2000	62023	4000000
2000	61070	4000000
2000	62386	4000000
2000	61829	4000000
2000	61896	4000000
2000	58863	4000000
2000	59921	4000000
2000	61581	4000000
2000	60307	4000000
2000	61835	4000000
2000	60892	4000000
2000	61662	4000000
2000	59759	4000000
2000	60672	4000000
2000	61023	4000000
2000	61673	4000000
2000	61071	4000000
2000	61586	4000000
2000	60664	4000000
2000	61937	4000000
2000	60537	4000000
2000	61750	4000000
2000	62775	4000000
2000	62285	4000000
2000	60582	4000000
2000	60359	4000000
2000	60342	4000000
2000	61566	4000000
2000	62395	4000000
2000	61304	4000000
2000	60690	4000000
2000	61035	4000000
2000	62708	4000000
2000	60450	4000000
2000	61953	4000000
2000	60192	4000000
2000	61358	4000000
2000	62730	4000000
2000	60712	4000000
2000	60995	4000000
2000	58928	4000000
2000	63343	4000000
2000	59676	4000000
2000	58728	4000000
2000	59133	4000000
2000	61671	4000000
2000	60884	4000000
2000	60126	4000000
2000	62440	4000000
2000	58533	4000000
2000	64011	4000000
2000	61457	4000000
2000	58470	4000000
2000	60167	4000000
2000	59818	4000000
2000	60085	4000000
2000	61553	4000000
2000	61602	4000000
2000	64405	4000000
2000	60585	4000000
2000	61671	4000000
